unix_date,date,case_tool_54,failed,failed_tools
1542650778,2018-11-19 13:06:00,5,,
1542650902,2018-11-19 13:08:00,5,,
1542651026,2018-11-19 13:10:00,5,,
1542651150,2018-11-19 13:12:00,5,,
1542651274,2018-11-19 13:14:00,5,,
1542651398,2018-11-19 13:16:00,5,,
1542651522,2018-11-19 13:18:00,5,,
1542651647,2018-11-19 13:20:00,5,,
1542651770,2018-11-19 13:22:00,5,,
1542651894,2018-11-19 13:24:00,5,,
1542652018,2018-11-19 13:26:00,5,,
1542652143,2018-11-19 13:29:00,5,,
1542652266,2018-11-19 13:31:00,5,,
1542652390,2018-11-19 13:33:00,5,,
1542652514,2018-11-19 13:35:00,5,,
1542652638,2018-11-19 13:37:00,5,,
1542652763,2018-11-19 13:39:00,5,,
1542652887,2018-11-19 13:41:00,5,,
1542653010,2018-11-19 13:43:00,5,,
1542653135,2018-11-19 13:45:00,5,,
1542653259,2018-11-19 13:47:00,5,,
1542653383,2018-11-19 13:49:00,5,,
1542653507,2018-11-19 13:51:00,5,,
1542653631,2018-11-19 13:53:00,5,,
1542653755,2018-11-19 13:55:00,5,,
1542653879,2018-11-19 13:57:00,5,,
1542654004,2018-11-19 14:00:00,5,,
1542654128,2018-11-19 14:02:00,5,,
1542654570,2018-11-19 14:09:00,5,,
1542654694,2018-11-19 14:11:00,5,,
1542654818,2018-11-19 14:13:00,5,,
1542654941,2018-11-19 14:15:00,5,,
1542655065,2018-11-19 14:17:00,5,,
1542655190,2018-11-19 14:19:00,5,,
1542655314,2018-11-19 14:21:00,5,,
1542655437,2018-11-19 14:23:00,5,,
1542655562,2018-11-19 14:26:00,5,,
1542655685,2018-11-19 14:28:00,5,,
1542655809,2018-11-19 14:30:00,5,,
1542655933,2018-11-19 14:32:00,5,,
1542656057,2018-11-19 14:34:00,5,,
1542656181,2018-11-19 14:36:00,5,,
1542656305,2018-11-19 14:38:00,5,,
1542656429,2018-11-19 14:40:00,5,,
1542656553,2018-11-19 14:42:00,5,,
1542656677,2018-11-19 14:44:00,5,,
1542656801,2018-11-19 14:46:00,5,,
1542656924,2018-11-19 14:48:00,5,,
1542657049,2018-11-19 14:50:00,5,,
1542657172,2018-11-19 14:52:00,5,,
1542657296,2018-11-19 14:54:00,5,,
1542657421,2018-11-19 14:57:00,5,,
1542657545,2018-11-19 14:59:00,5,,
1542657669,2018-11-19 15:01:00,5,,
1542657793,2018-11-19 15:03:00,5,,
1542657917,2018-11-19 15:05:00,5,,
1542658041,2018-11-19 15:07:00,5,,
1542658165,2018-11-19 15:09:00,5,,
1542658288,2018-11-19 15:11:00,5,,
1542658412,2018-11-19 15:13:00,5,,
1542658537,2018-11-19 15:15:00,5,,
1542658660,2018-11-19 15:17:00,5,,
1542658784,2018-11-19 15:19:00,5,,
1542658908,2018-11-19 15:21:00,5,,
1542659033,2018-11-19 15:23:00,5,,
1542659156,2018-11-19 15:25:00,5,,
1542659281,2018-11-19 15:28:00,5,,
1542659405,2018-11-19 15:30:00,5,,
1542659528,2018-11-19 15:32:00,5,,
1542659652,2018-11-19 15:34:00,5,,
1542659777,2018-11-19 15:36:00,5,,
1542659901,2018-11-19 15:38:00,5,,
1542660025,2018-11-19 15:40:00,5,,
1542660149,2018-11-19 15:42:00,5,,
1542660272,2018-11-19 15:44:00,5,,
1542660397,2018-11-19 15:46:00,5,,
1542660520,2018-11-19 15:48:00,5,,
1542660644,2018-11-19 15:50:00,5,,
1542660768,2018-11-19 15:52:00,5,,
1542660892,2018-11-19 15:54:00,5,,
1542661015,2018-11-19 15:56:00,5,,
1542661139,2018-11-19 15:58:00,5,,
1542661263,2018-11-19 16:01:00,5,,
1542661387,2018-11-19 16:03:00,5,,
1542661512,2018-11-19 16:05:00,5,,
1542661635,2018-11-19 16:07:00,5,,
1542661759,2018-11-19 16:09:00,5,,
1542661883,2018-11-19 16:11:00,5,,
1542662007,2018-11-19 16:13:00,5,,
1542662131,2018-11-19 16:15:00,5,,
1542662255,2018-11-19 16:17:00,5,,
1542662379,2018-11-19 16:19:00,5,,
1542662503,2018-11-19 16:21:00,5,,
1542662627,2018-11-19 16:23:00,5,,
1542662751,2018-11-19 16:25:00,5,,
1542662874,2018-11-19 16:27:00,5,,
1542723509,2018-11-20 09:18:00,6,,
1542723633,2018-11-20 09:20:00,6,,
1542723757,2018-11-20 09:22:00,6,,
1542723881,2018-11-20 09:24:00,6,,
1542724005,2018-11-20 09:26:00,6,,
1542724129,2018-11-20 09:28:00,6,,
1542724252,2018-11-20 09:30:00,6,,
1542724376,2018-11-20 09:32:00,6,,
1542724500,2018-11-20 09:35:00,6,,
1542724624,2018-11-20 09:37:00,6,,
1542724748,2018-11-20 09:39:00,6,,
1542724872,2018-11-20 09:41:00,6,,
1542724996,2018-11-20 09:43:00,6,,
1542725120,2018-11-20 09:45:00,6,,
1542725245,2018-11-20 09:47:00,6,,
1542725369,2018-11-20 09:49:00,6,,
1542725492,2018-11-20 09:51:00,6,,
1542725617,2018-11-20 09:53:00,6,,
1542725741,2018-11-20 09:55:00,6,,
1542725865,2018-11-20 09:57:00,6,,
1542725989,2018-11-20 09:59:00,6,,
1542726113,2018-11-20 10:01:00,6,,
1542726237,2018-11-20 10:03:00,6,,
1542726361,2018-11-20 10:06:00,6,,
1542726485,2018-11-20 10:08:00,6,,
1542726609,2018-11-20 10:10:00,6,,
1542726733,2018-11-20 10:12:00,6,,
1542726857,2018-11-20 10:14:00,6,,
1542726981,2018-11-20 10:16:00,6,,
1542727104,2018-11-20 10:18:00,6,,
1542727229,2018-11-20 10:20:00,6,,
1542727352,2018-11-20 10:22:00,6,,
1542727477,2018-11-20 10:24:00,6,,
1542727601,2018-11-20 10:26:00,6,,
1542727725,2018-11-20 10:28:00,6,,
1542727849,2018-11-20 10:30:00,6,,
1542727972,2018-11-20 10:32:00,6,,
1542728097,2018-11-20 10:34:00,6,,
1542728390,2018-11-20 10:39:00,6,,
1542728514,2018-11-20 10:41:00,6,,
1542728638,2018-11-20 10:43:00,6,,
1542728761,2018-11-20 10:46:00,6,,
1542728886,2018-11-20 10:48:00,6,,
1542729073,2018-11-20 10:51:00,6,,
1542729197,2018-11-20 10:53:00,6,,
1542729320,2018-11-20 10:55:00,6,,
1542729445,2018-11-20 10:57:00,6,,
1542729569,2018-11-20 10:59:00,6,,
1542729693,2018-11-20 11:01:00,6,,
1542729817,2018-11-20 11:03:00,6,,
1542729941,2018-11-20 11:05:00,6,,
1542730065,2018-11-20 11:07:00,6,,
1542730189,2018-11-20 11:09:00,6,,
1542730313,2018-11-20 11:11:00,6,,
1542730437,2018-11-20 11:13:00,6,,
1542730561,2018-11-20 11:16:00,6,,
1542730685,2018-11-20 11:18:00,6,,
1542730809,2018-11-20 11:20:00,6,,
1542730933,2018-11-20 11:22:00,6,,
1542731056,2018-11-20 11:24:00,6,,
1542731180,2018-11-20 11:26:00,6,,
1542731304,2018-11-20 11:28:00,6,,
1542731428,2018-11-20 11:30:00,6,,
1542731552,2018-11-20 11:32:00,6,,
1542731676,2018-11-20 11:34:00,6,,
1542731800,2018-11-20 11:36:00,6,,
1542731925,2018-11-20 11:38:00,6,,
1542732049,2018-11-20 11:40:00,6,,
1542732172,2018-11-20 11:42:00,6,,
1542732297,2018-11-20 11:44:00,6,,
1542732420,2018-11-20 11:47:00,6,,
1542732544,2018-11-20 11:49:00,6,,
1542732669,2018-11-20 11:51:00,6,,
1542732793,2018-11-20 11:53:00,6,,
1542732916,2018-11-20 11:55:00,6,,
1542733060,2018-11-20 11:57:00,6,,
1542733184,2018-11-20 11:59:00,6,,
1542733308,2018-11-20 12:01:00,6,,
1542733432,2018-11-20 12:03:00,6,,
1542733555,2018-11-20 12:05:00,6,,
1542733680,2018-11-20 12:08:00,6,,
1542733804,2018-11-20 12:10:00,6,,
1542733928,2018-11-20 12:12:00,6,,
1542734051,2018-11-20 12:14:00,6,,
1542734176,2018-11-20 12:16:00,6,,
1542734300,2018-11-20 12:18:00,6,,
1542734424,2018-11-20 12:20:00,6,,
1542734548,2018-11-20 12:22:00,6,,
1542734672,2018-11-20 12:24:00,6,,
1542734796,2018-11-20 12:26:00,6,,
1542734920,2018-11-20 12:28:00,6,,
1542735043,2018-11-20 12:30:00,6,,
1542735167,2018-11-20 12:32:00,6,,
1542735291,2018-11-20 12:34:00,6,,
1542735415,2018-11-20 12:36:00,6,,
1542735539,2018-11-20 12:38:00,6,,
1542735663,2018-11-20 12:41:00,6,,
1542735787,2018-11-20 12:43:00,6,,
1542735911,2018-11-20 12:45:00,6,,
1542736035,2018-11-20 12:47:00,6,,
1542736159,2018-11-20 12:49:00,6,,
1542736283,2018-11-20 12:51:00,6,,
1542736407,2018-11-20 12:53:00,6,,
1542736531,2018-11-20 12:55:00,6,,
1542736654,2018-11-20 12:57:00,6,,
1542736778,2018-11-20 12:59:00,6,,
1542736902,2018-11-20 13:01:00,6,,
1542737026,2018-11-20 13:03:00,6,,
1542737150,2018-11-20 13:05:00,6,,
1542737274,2018-11-20 13:07:00,6,,
1542737397,2018-11-20 13:09:00,6,,
1542737521,2018-11-20 13:12:00,6,,
1542737645,2018-11-20 13:14:00,6,,
1542737769,2018-11-20 13:16:00,6,,
1542737893,2018-11-20 13:18:00,6,,
1542738017,2018-11-20 13:20:00,6,,
1542738141,2018-11-20 13:22:00,6,,
1542738836,2018-11-20 13:33:00,6,,
1542738960,2018-11-20 13:36:00,6,,
1542739084,2018-11-20 13:38:00,6,,
1542739209,2018-11-20 13:40:00,6,,
1542739333,2018-11-20 13:42:00,6,,
1542739456,2018-11-20 13:44:00,6,,
1542739581,2018-11-20 13:46:00,6,,
1542739705,2018-11-20 13:48:00,6,,
1542739829,2018-11-20 13:50:00,6,,
1542739953,2018-11-20 13:52:00,6,,
1542740077,2018-11-20 13:54:00,6,,
1542740201,2018-11-20 13:56:00,6,,
1542740325,2018-11-20 13:58:00,6,,
1542740449,2018-11-20 14:00:00,6,,
1542740573,2018-11-20 14:02:00,6,,
1542740697,2018-11-20 14:04:00,6,,
1542740821,2018-11-20 14:07:00,6,,
1542740945,2018-11-20 14:09:00,6,,
1542741069,2018-11-20 14:11:00,6,,
1542741193,2018-11-20 14:13:00,6,,
1542741317,2018-11-20 14:15:00,6,,
1542741441,2018-11-20 14:17:00,6,,
1542741565,2018-11-20 14:19:00,6,,
1542741689,2018-11-20 14:21:00,6,,
1542741813,2018-11-20 14:23:00,6,,
1542741937,2018-11-20 14:25:00,6,,
1542742061,2018-11-20 14:27:00,6,,
1542742185,2018-11-20 14:29:00,6,,
1542807084,2018-11-21 08:31:00,7,,
1542807208,2018-11-21 08:33:00,7,,
1542807332,2018-11-21 08:35:00,7,,
1542807456,2018-11-21 08:37:00,7,,
1542807580,2018-11-21 08:39:00,7,,
1542807703,2018-11-21 08:41:00,7,,
1542807827,2018-11-21 08:43:00,7,,
1542807951,2018-11-21 08:45:00,7,,
1542808075,2018-11-21 08:47:00,7,,
1542808199,2018-11-21 08:49:00,7,,
1542808323,2018-11-21 08:52:00,7,,
1542808447,2018-11-21 08:54:00,7,,
1542808571,2018-11-21 08:56:00,7,,
1542808694,2018-11-21 08:58:00,7,,
1542808819,2018-11-21 09:00:00,7,,
1542808942,2018-11-21 09:02:00,7,,
1542809066,2018-11-21 09:04:00,7,,
1542809190,2018-11-21 09:06:00,7,,
1542809314,2018-11-21 09:08:00,7,,
1542809437,2018-11-21 09:10:00,7,,
1542809561,2018-11-21 09:12:00,7,,
1542809685,2018-11-21 09:14:00,7,,
1542809809,2018-11-21 09:16:00,7,,
1542809933,2018-11-21 09:18:00,7,,
1542810057,2018-11-21 09:20:00,7,,
1542810180,2018-11-21 09:23:00,7,,
1542810304,2018-11-21 09:25:00,7,,
1542810428,2018-11-21 09:27:00,7,,
1542810551,2018-11-21 09:29:00,7,,
1542810824,2018-11-21 09:33:00,7,,
1542810948,2018-11-21 09:35:00,7,,
1542811072,2018-11-21 09:37:00,7,,
1542811196,2018-11-21 09:39:00,7,,
1542811320,2018-11-21 09:42:00,7,,
1542811444,2018-11-21 09:44:00,7,,
1542811568,2018-11-21 09:46:00,7,,
1542811692,2018-11-21 09:48:00,7,,
1542811815,2018-11-21 09:50:00,7,,
1542811939,2018-11-21 09:52:00,7,,
1542812063,2018-11-21 09:54:00,7,,
1542812186,2018-11-21 09:56:00,7,,
1542812310,2018-11-21 09:58:00,7,,
1542812434,2018-11-21 10:00:00,7,,
1542812558,2018-11-21 10:02:00,7,,
1542812682,2018-11-21 10:04:00,7,,
1542812806,2018-11-21 10:06:00,7,,
1542812930,2018-11-21 10:08:00,7,,
1542813054,2018-11-21 10:10:00,7,,
1542813178,2018-11-21 10:12:00,7,,
1542813301,2018-11-21 10:15:00,7,,
1542813425,2018-11-21 10:17:00,7,,
1542813549,2018-11-21 10:19:00,7,,
1542813673,2018-11-21 10:21:00,7,,
1542813797,2018-11-21 10:23:00,7,,
1542813921,2018-11-21 10:25:00,7,,
1542814060,2018-11-21 10:27:00,7,,
1542814183,2018-11-21 10:29:00,7,,
1542814307,2018-11-21 10:31:00,7,,
1542814431,2018-11-21 10:33:00,7,,
1542814555,2018-11-21 10:35:00,7,,
1542814679,2018-11-21 10:37:00,7,,
1542814803,2018-11-21 10:40:00,7,,
1542814926,2018-11-21 10:42:00,7,,
1542815050,2018-11-21 10:44:00,7,,
1542815174,2018-11-21 10:46:00,7,,
1542815298,2018-11-21 10:48:00,7,,
1542815422,2018-11-21 10:50:00,7,,
1542815546,2018-11-21 10:52:00,7,,
1542815669,2018-11-21 10:54:00,7,,
1542815793,2018-11-21 10:56:00,7,,
1542815917,2018-11-21 10:58:00,7,,
1542816041,2018-11-21 11:00:00,7,,
1542816165,2018-11-21 11:02:00,7,,
1542816289,2018-11-21 11:04:00,7,,
1542816413,2018-11-21 11:06:00,7,,
1542816537,2018-11-21 11:08:00,7,,
1542816660,2018-11-21 11:11:00,7,,
1542816785,2018-11-21 11:13:00,7,,
1542816909,2018-11-21 11:15:00,7,,
1542817033,2018-11-21 11:17:00,7,,
1542817157,2018-11-21 11:19:00,7,,
1542817281,2018-11-21 11:21:00,7,,
1542817404,2018-11-21 11:23:00,7,,
1542817529,2018-11-21 11:25:00,7,,
1542817652,2018-11-21 11:27:00,7,,
1542817777,2018-11-21 11:29:00,7,,
1542817901,2018-11-21 11:31:00,7,,
1542818025,2018-11-21 11:33:00,7,,
1542818149,2018-11-21 11:35:00,7,,
1542818273,2018-11-21 11:37:00,7,,
1542818397,2018-11-21 11:39:00,7,,
1542818521,2018-11-21 11:42:00,7,,
1542818645,2018-11-21 11:44:00,7,,
1542818769,2018-11-21 11:46:00,7,,
1542818893,2018-11-21 11:48:00,7,,
1542819017,2018-11-21 11:50:00,7,,
1542819141,2018-11-21 11:52:00,7,,
1542819265,2018-11-21 11:54:00,7,,
1542819388,2018-11-21 11:56:00,7,,
1542819512,2018-11-21 11:58:00,7,,
1542819636,2018-11-21 12:00:00,7,,
1542819760,2018-11-21 12:02:00,7,,
1542819884,2018-11-21 12:04:00,7,,
1542820008,2018-11-21 12:06:00,7,,
1542820132,2018-11-21 12:08:00,7,,
1542820256,2018-11-21 12:10:00,7,,
1542820380,2018-11-21 12:13:00,7,,
1542820504,2018-11-21 12:15:00,7,,
1542820765,2018-11-21 12:19:00,7,,
1542820928,2018-11-21 12:22:00,7,,
1542821077,2018-11-21 12:24:00,7,,
1542821399,2018-11-21 12:29:00,7,,
1542821523,2018-11-21 12:32:00,7,,
1542821647,2018-11-21 12:34:00,7,,
1542821774,2018-11-21 12:36:00,7,,
1542821898,2018-11-21 12:38:00,7,,
1542822022,2018-11-21 12:40:00,7,,
1542822146,2018-11-21 12:42:00,7,,
1542822270,2018-11-21 12:44:00,7,,
1542822394,2018-11-21 12:46:00,7,,
1542822518,2018-11-21 12:48:00,7,,
1542822642,2018-11-21 12:50:00,7,,
1542822766,2018-11-21 12:52:00,7,,
1542822890,2018-11-21 12:54:00,7,,
1542823014,2018-11-21 12:56:00,7,,
1542823138,2018-11-21 12:58:00,7,,
1542823262,2018-11-21 13:01:00,7,,
1542823386,2018-11-21 13:03:00,7,,
1542823510,2018-11-21 13:05:00,7,,
1542823633,2018-11-21 13:07:00,7,,
1542823757,2018-11-21 13:09:00,7,,
1542823881,2018-11-21 13:11:00,7,,
1542824005,2018-11-21 13:13:00,7,,
1542824129,2018-11-21 13:15:00,7,,
1542824254,2018-11-21 13:17:00,7,,
1542824377,2018-11-21 13:19:00,7,,
1542824501,2018-11-21 13:21:00,7,,
1542824625,2018-11-21 13:23:00,7,,
1542824749,2018-11-21 13:25:00,7,,
1542824873,2018-11-21 13:27:00,7,,
1542824997,2018-11-21 13:29:00,7,,
1542825121,2018-11-21 13:32:00,7,,
1542825245,2018-11-21 13:34:00,7,,
1542825369,2018-11-21 13:36:00,7,,
1542825493,2018-11-21 13:38:00,7,,
1542825617,2018-11-21 13:40:00,7,,
1542825741,2018-11-21 13:42:00,7,,
1542825864,2018-11-21 13:44:00,7,,
1542825989,2018-11-21 13:46:00,7,,
1542826112,2018-11-21 13:48:00,7,,
1542826236,2018-11-21 13:50:00,7,,
1542826360,2018-11-21 13:52:00,7,,
1542826484,2018-11-21 13:54:00,7,,
1542826608,2018-11-21 13:56:00,7,,
1542826732,2018-11-21 13:58:00,7,,
1542826856,2018-11-21 14:00:00,7,,
1542826979,2018-11-21 14:02:00,7,,
1542827103,2018-11-21 14:05:00,7,,
1542827227,2018-11-21 14:07:00,7,,
1542827352,2018-11-21 14:09:00,7,,
1542827476,2018-11-21 14:11:00,7,,
1542827599,2018-11-21 14:13:00,7,,
1542827723,2018-11-21 14:15:00,7,,
1542827847,2018-11-21 14:17:00,7,,
1542827971,2018-11-21 14:19:00,7,,
1542828094,2018-11-21 14:21:00,7,,
1542828219,2018-11-21 14:23:00,7,,
1542828343,2018-11-21 14:25:00,7,,
1542828466,2018-11-21 14:27:00,7,,
1542828590,2018-11-21 14:29:00,7,,
1542828714,2018-11-21 14:31:00,7,,
1542828838,2018-11-21 14:33:00,7,,
1542828962,2018-11-21 14:36:00,7,,
1542829086,2018-11-21 14:38:00,7,,
1542829210,2018-11-21 14:40:00,7,,
1542829334,2018-11-21 14:42:00,7,,
1542829458,2018-11-21 14:44:00,7,,
1542829582,2018-11-21 14:46:00,7,,
1542829706,2018-11-21 14:48:00,7,,
1542829830,2018-11-21 14:50:00,7,,
1542829954,2018-11-21 14:52:00,7,,
1542830078,2018-11-21 14:54:00,7,,
1542830202,2018-11-21 14:56:00,7,,
1542830325,2018-11-21 14:58:00,7,,
1542830449,2018-11-21 15:00:00,7,,
1542830573,2018-11-21 15:02:00,7,,
1542830697,2018-11-21 15:04:00,7,,
1542830821,2018-11-21 15:07:00,7,,
1542830944,2018-11-21 15:09:00,7,,
1542831068,2018-11-21 15:11:00,7,,
1542831417,2018-11-21 15:16:00,7,,
1542831540,2018-11-21 15:19:00,7,,
1542831664,2018-11-21 15:21:00,7,,
1542831788,2018-11-21 15:23:00,7,,
1542831912,2018-11-21 15:25:00,7,,
1542832035,2018-11-21 15:27:00,7,,
1542832159,2018-11-21 15:29:00,7,,
1542832283,2018-11-21 15:31:00,7,,
1542832407,2018-11-21 15:33:00,7,,
1542832531,2018-11-21 15:35:00,7,,
1542832655,2018-11-21 15:37:00,7,,
1542832778,2018-11-21 15:39:00,7,,
1542832902,2018-11-21 15:41:00,7,,
1542833026,2018-11-21 15:43:00,7,,
1542833149,2018-11-21 15:45:00,7,,
1542833274,2018-11-21 15:47:00,7,,
1542833397,2018-11-21 15:49:00,7,,
1542833521,2018-11-21 15:52:00,7,,
1542833645,2018-11-21 15:54:00,7,,
1542833769,2018-11-21 15:56:00,7,,
1542833893,2018-11-21 15:58:00,7,,
1542834017,2018-11-21 16:00:00,7,,
1542834140,2018-11-21 16:02:00,7,,
1542834264,2018-11-21 16:04:00,7,,
1542834388,2018-11-21 16:06:00,7,,
1542834512,2018-11-21 16:08:00,7,,
1542834636,2018-11-21 16:10:00,7,,
1542834759,2018-11-21 16:12:00,7,,
1542834884,2018-11-21 16:14:00,7,,
1542835007,2018-11-21 16:16:00,7,,
1542835131,2018-11-21 16:18:00,7,,
1542835255,2018-11-21 16:20:00,7,,
1542835379,2018-11-21 16:22:00,7,,
1542835503,2018-11-21 16:25:00,7,,
1542835626,2018-11-21 16:27:00,7,,
1542835750,2018-11-21 16:29:00,7,,
1548171147,2019-01-22 10:32:00,8,,
1548171275,2019-01-22 10:34:00,8,,
1548171403,2019-01-22 10:36:00,8,,
1548171531,2019-01-22 10:38:00,8,9,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 
1548172018,2019-01-22 10:46:00,8,3,2 6 8 22 32 54 
1548172146,2019-01-22 10:49:00,8,9,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 
1548172348,2019-01-22 10:52:00,8,3,2 6 8 22 32 36 54 
1548172476,2019-01-22 10:54:00,8,9,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 
1548172799,2019-01-22 10:59:00,8,,
1548172927,2019-01-22 11:02:00,8,,
1548173055,2019-01-22 11:04:00,8,,
1548173183,2019-01-22 11:06:00,8,,
1548173311,2019-01-22 11:08:00,8,,
1548173439,2019-01-22 11:10:00,8,,
1548173568,2019-01-22 11:12:00,8,,
1548173695,2019-01-22 11:14:00,8,,
1548173823,2019-01-22 11:17:00,8,,
1548173951,2019-01-22 11:19:00,8,,
1548174079,2019-01-22 11:21:00,8,,
1548174207,2019-01-22 11:23:00,8,,
1548174335,2019-01-22 11:25:00,8,,
1548174463,2019-01-22 11:27:00,8,,
1548174591,2019-01-22 11:29:00,8,,
1548174719,2019-01-22 11:31:00,8,,
1548174847,2019-01-22 11:34:00,8,,
1548174974,2019-01-22 11:36:00,8,,
1548175103,2019-01-22 11:38:00,8,,
1548175231,2019-01-22 11:40:00,8,,
1548175359,2019-01-22 11:42:00,8,,
1548175486,2019-01-22 11:44:00,8,,
1548175614,2019-01-22 11:46:00,8,,
1548175742,2019-01-22 11:49:00,8,,
1548175870,2019-01-22 11:51:00,8,,
1548175998,2019-01-22 11:53:00,8,,
1548176126,2019-01-22 11:55:00,8,,
1548176254,2019-01-22 11:57:00,8,,
1548176382,2019-01-22 11:59:00,8,,
1548176510,2019-01-22 12:01:00,8,,
1548176638,2019-01-22 12:03:00,8,,
1548176766,2019-01-22 12:06:00,8,,
1548176894,2019-01-22 12:08:00,8,,
1548177022,2019-01-22 12:10:00,8,,
1548177150,2019-01-22 12:12:00,8,,
1548177278,2019-01-22 12:14:00,8,,
1548177405,2019-01-22 12:16:00,8,,
1548177533,2019-01-22 12:18:00,8,,
1548177661,2019-01-22 12:21:00,8,,
1548177789,2019-01-22 12:23:00,8,,
1548177917,2019-01-22 12:25:00,8,,
1548178045,2019-01-22 12:27:00,8,,
1548178173,2019-01-22 12:29:00,8,,
1548178301,2019-01-22 12:31:00,8,,
1548178428,2019-01-22 12:33:00,8,,
1548178556,2019-01-22 12:35:00,8,,
1548178684,2019-01-22 12:38:00,8,,
1548178812,2019-01-22 12:40:00,8,,
1548178940,2019-01-22 12:42:00,8,,
1548179068,2019-01-22 12:44:00,8,,
1548179196,2019-01-22 12:46:00,8,,
1548179324,2019-01-22 12:48:00,8,,
1548179451,2019-01-22 12:50:00,8,,
1548179579,2019-01-22 12:52:00,8,,
1548179707,2019-01-22 12:55:00,8,,
1548179835,2019-01-22 12:57:00,8,,
1548179963,2019-01-22 12:59:00,8,,
1548180091,2019-01-22 13:01:00,8,,
1548180219,2019-01-22 13:03:00,8,,
1548180347,2019-01-22 13:05:00,8,,
1548180474,2019-01-22 13:07:00,8,,
1548180602,2019-01-22 13:10:00,8,,
1548180730,2019-01-22 13:12:00,8,,
1548180858,2019-01-22 13:14:00,8,,
1548180986,2019-01-22 13:16:00,8,,
1548181114,2019-01-22 13:18:00,8,,
1548181242,2019-01-22 13:20:00,8,,
1548181370,2019-01-22 13:22:00,8,,
1548181498,2019-01-22 13:24:00,8,,
1548181626,2019-01-22 13:27:00,8,,
1548181754,2019-01-22 13:29:00,8,,
1548181882,2019-01-22 13:31:00,8,,
1548182010,2019-01-22 13:33:00,8,,
1548182138,2019-01-22 13:35:00,8,,
1548182265,2019-01-22 13:37:00,8,,
1548182393,2019-01-22 13:39:00,8,,
1548182521,2019-01-22 13:42:00,8,,
1548182649,2019-01-22 13:44:00,8,,
1548182777,2019-01-22 13:46:00,8,,
1548182905,2019-01-22 13:48:00,8,,
1548183033,2019-01-22 13:50:00,8,,
1548183161,2019-01-22 13:52:00,8,,
1548183289,2019-01-22 13:54:00,8,,
1548183417,2019-01-22 13:56:00,8,,
1548183545,2019-01-22 13:59:00,8,,
1548183673,2019-01-22 14:01:00,8,,
1548183801,2019-01-22 14:03:00,8,,
1548183928,2019-01-22 14:05:00,8,,
1548184057,2019-01-22 14:07:00,8,,
1548184185,2019-01-22 14:09:00,8,,
1548184423,2019-01-22 14:13:00,8,,
1548184551,2019-01-22 14:15:00,8,,
1548184679,2019-01-22 14:17:00,8,,
1548184807,2019-01-22 14:20:00,8,,
1548184935,2019-01-22 14:22:00,8,,
1548185063,2019-01-22 14:24:00,8,,
1548185190,2019-01-22 14:26:00,8,,
1548185318,2019-01-22 14:28:00,8,,
1548185446,2019-01-22 14:30:00,8,,
1548185574,2019-01-22 14:32:00,8,,
1548185702,2019-01-22 14:35:00,8,,
1548185830,2019-01-22 14:37:00,8,,
1548185958,2019-01-22 14:39:00,8,,
1548186085,2019-01-22 14:41:00,8,,
1548186214,2019-01-22 14:43:00,8,,
1548186342,2019-01-22 14:45:00,8,,
1548186470,2019-01-22 14:47:00,8,,
1548186598,2019-01-22 14:49:00,8,,
1548186726,2019-01-22 14:52:00,8,,
1548186854,2019-01-22 14:54:00,8,,
1548186982,2019-01-22 14:56:00,8,,
1548187110,2019-01-22 14:58:00,8,,
1548187238,2019-01-22 15:00:00,8,,
1548187366,2019-01-22 15:02:00,8,,
1548187493,2019-01-22 15:04:00,8,,
1548187621,2019-01-22 15:07:00,8,,
1548187749,2019-01-22 15:09:00,8,,
1548187877,2019-01-22 15:11:00,8,,
1548188005,2019-01-22 15:13:00,8,,
1548188132,2019-01-22 15:15:00,8,,
1548188261,2019-01-22 15:17:00,8,,
1548188389,2019-01-22 15:19:00,8,,
1548188517,2019-01-22 15:21:00,8,,
1548188645,2019-01-22 15:24:00,8,,
1548188772,2019-01-22 15:26:00,8,,
1548188900,2019-01-22 15:28:00,8,,
1548189029,2019-01-22 15:30:00,8,,
1548189156,2019-01-22 15:32:00,8,,
1548189284,2019-01-22 15:34:00,8,,
1548189483,2019-01-22 15:38:00,8,3,32
1548189827,2019-01-22 15:43:00,8,3,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 
1548189954,2019-01-22 15:45:00,8,,
1548190103,2019-01-22 15:48:00,8,,
1548190231,2019-01-22 15:50:00,8,,
1548190359,2019-01-22 15:52:00,8,,
1548190487,2019-01-22 15:54:00,8,,
1548190615,2019-01-22 15:56:00,8,,
1548190744,2019-01-22 15:59:00,8,,
1548190871,2019-01-22 16:01:00,8,,
1548191008,2019-01-22 16:03:00,8,,
1548191136,2019-01-22 16:05:00,8,,
1548191264,2019-01-22 16:07:00,8,,
1548191392,2019-01-22 16:09:00,8,,
1548191520,2019-01-22 16:12:00,8,,
1548191648,2019-01-22 16:14:00,8,,
1548191776,2019-01-22 16:16:00,8,,
1548191904,2019-01-22 16:18:00,8,,
1548192051,2019-01-22 16:20:00,8,,
1548192179,2019-01-22 16:22:00,8,,
1548192307,2019-01-22 16:25:00,8,,
1548192435,2019-01-22 16:27:00,8,,
1548192563,2019-01-22 16:29:00,8,,
